id,location,sample date,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,Petroleum hydrocarbons,PAHs,Benzo(a)pyrene,"Benzo(g,h,i)perylene",Benzo(b)fluoranthene,Benzo(k)fluoranthene,Fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,PCB 52,PCB 101,PCB 138,PCB 153,PCB 180,Silica (SiO2),Oxygen saturation,Total hardness,Total dissolved salts,Heptachloroepoxide,Heptachlor,Endosulfan (alpha),Endosulfan (beta),"p,p-DDD","p,p-DDE",alpha-Hexachlorocyclohexane,beta-Hexaxchlorocyclohexane,Aldrin,Dieldrin,Endrin,Methoxychlor,Simazine,Metolachlor,Alachlor,Carbonates,Total nitrogen,Tetrachloromethane,Barium,Cyanides,Sulfides,Selenium,Total organic carbon,"1,2,4-Trichlorobenzene","1,2,3-Trichlorobenzene",Pentachlorobenzene,Acenaphthene,Acenaphthylene,Anthracene,Benzo(a)anthracene,Chrysene,Naphthalene,Phenanthrene,Pyrene,Hexachlorobenzene,Isodrin,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Berilium,Boron,AGOC-3A,Methylosmoline,Chlorodinine,Total dissolved phosphorus,day,month,year
,Kohsoom,12-Nov-00,9.8,8.0,1.9,0.05,2.8,0.15,0.19,41.6,7.8,85.0,27.0,71.0,115.0,1.38,0.07,103.0,13.0,20.0,17.0,1.16,,,,6.6,14.8,9.2,,,,2.13,16.0,0.08,,,256.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,2000.0
,Kohsoom,13-Dec-98,4.4,8.8,0.34,0.05,2.66,0.15,0.28,44.2,6.4,67.0,26.0,74.0,68.0,1.07,0.02,16.0,35.0,39.0,40.0,1.47,0.0,0.0,0.0,4.8,17.6,8.0,0.0,0.0,0.0,2.8,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,1998.0
,Kohsoom,13-Feb-99,5.8,5.6,1.6,0.06,2.88,0.04,0.06,46.0,7.8,88.0,17.0,78.0,66.0,1.37,1.17,124.0,32.0,37.0,18.0,6.68,,,,5.1,,9.8,,,,2.3,,,0.08,0.02,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,1999.0
,Kohsoom,13-Jul-11,22.0,5.91,1.8715,0.105,1.0979999999999999,0.039,0.044000000000000004,28.8,4.2,48.6,12.24,19.75,58.22,0.41600000000000004,0.047,19.7,15.4,2.5,1.86,0.585,0.35,5.9,3.9,3.4,10.5,4.48,,,,,24.0,13.0,,,181.2,0.0,,7.9,0.0,,,,,,,,,,,,,,,69.2,3.46,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,2011.0
,Kohsoom,13-Mar-99,8.2,9.7,0.24,0.06,3.6,0.1,0.19,39.6,7.2,66.0,19.2,68.0,72.0,0.67,0.11,29.0,18.0,8.6,7.0,13.27,,,,5.2,15.4,8.6,,,,2.3,35.0,16.0,0.23,0.01,189.0,,0.1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,1999.0
,Kohsoom,13-May-01,17.5,5.5,1.66,0.04,1.44,0.19,0.24,40.2,6.3,82.0,26.0,66.0,106.0,0.26,0.09,30.0,16.0,41.0,14.0,3.16,,,,6.6,13.2,8.8,,0.01,,2.08,16.0,0.19,0.09,0.03,250.0,0.08,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,2001.0
,Kohsoom,13-Sep-03,19.6,5.8,3.24,0.04,1.4,0.24,0.31,37.7,5.8,70.0,22.8,64.0,105.0,1.014,0.23399999999999999,20.6,4.9,1.054,4.409,3.0410000000000004,,3.575,,,13.6,6.8,,,,,,,,0.003,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,2003.0
,Kohsoom,14-May-00,17.0,6.4,2.9,0.08,3.4,0.14,0.18,37.8,6.2,72.0,22.0,64.0,66.0,0.41,0.12,29.0,71.22,24.81,29.65,1.81,,,,7.0,18.8,7.2,,0.06,,2.0,0.18,0.84,0.01,0.01,207.0,0.12,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,5.0,2000.0
,Kohsoom,14-Nov-15,13.5,7.57,0.5784,0.0836,0.469,0.2246,0.3076,27.6,2.7,72.03,14.41,41.946000000000005,58.903,,0.0685,,,,,,,,,5.8,69.62,7.68,,0.0,,,,,0.0,0.0,232.47,0.409,,,0.0,,,,,,,,,,,,,,,75.24,231.986,343.0,,,,,,,,,,,,,,,,,3.8569999999999998,,,,,,5.914,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2479,14.0,11.0,2015.0
,Kohsoom,14-Nov-98,5.8,9.8,0.6,0.02,2.46,0.12,0.26,43.0,7.3,78.0,15.2,68.0,76.0,0.42,0.3,312.0,29.0,27.0,92.0,2.5,0.0,0.0,0.0,4.8,14.8,8.6,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,1998.0
,Kohsoom,14-Oct-01,18.8,5.4,1.9,0.09,1.54,0.04,0.06,33.9,5.2,75.0,27.0,57.0,113.0,0.8,0.15,111.0,20.54,8.56,5.67,1.15,,,,6.0,,9.6,,,,,0.02,0.02,0.03,0.02,323.0,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,2001.0
,Kohsoom,15-Aug-00,,,,,,,,,,,,,,,575.0,80.0,26.0,28.8,12.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,2000.0
,Kohsoom,15-Aug-03,,,,,,,,,,,,,,37959.28,787.5,233.5,1123.13,161.27,222.94,3.25,,51.5,,,,,,,,,,,0.001,0.003,,,,,,,0.001,0.001,0.001,0.001,0.001,0.134,0.012,0.001,0.001,0.001,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,2003.0
,Kohsoom,15-Aug-99,,,,,,,,,,,,,,,350.0,84.8,45.9,26.9,35.83,0.52,,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1999.0
,Kohsoom,15-Dec-10,6.5,7.04,4.01,0.11900000000000001,10.7,0.04,0.085,30.6,5.0,63.0,17.8,39.0,74.9,,0.066,19.4,7.3,3.7,4.5,0.192,0.41,3.5,2.6,3.7,11.4,4.98,36.4,,,,1100.0,3.3,,,209.8,0.069,,4.9,0.05,,,,,,,,,,,,,,9.155,59.1,129.64,301.0,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,2010.0
,Kohsoom,15-Dec-12,4.5,10.66,0.325,0.042,1.695,0.092,0.128,23.8,4.8,61.68,12.34,29.78,47.83,0.231,0.0475,5.3,2.8,1.5,0.92,0.0,0.14,2.7,0.0,7.2,21.6,,,,,,170.0,4.9,,,203.9,0.0,,0.49,0.0,,,,,,,,,,,,,,,85.1,4.1,290.0,,,,,,,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,2012.0
,Kohsoom,15-Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044000000000000004,33.001,0.025,,15.0,12.0,2016.0
,Kohsoom,15-Jul-00,,,,,,,,,,,,,,,432.0,198.0,40.0,10.6,24.32,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,2000.0
,Kohsoom,15-Jul-99,,,,,,,,,,,,,,,368.0,101.7,43.9,29.8,41.38,0.65,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,1999.0
,Kohsoom,15-Mar-13,10.0,5.17,1.213,0.085,0.799,0.284,0.397,26.8,3.2,50.85,10.17,38.96,49.17,2.5399,0.1171,6.8,2.4,2.91,5.4,0.0,0.36,1.6,0.0,4.14,20.6,5.05,30.0,0.0,,,130.0,1.7,,,160.3,0.1,,1.1,,,,,,,,,,,,,,,,47.35,,267.0,,,,,,,,,,,,,,,,,2.516,,,,,,5.294,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,15.0,3.0,2013.0
,Kohsoom,15-May-99,19.0,8.8,0.5,0.04,2.81,0.12,0.18,42.0,7.8,72.0,18.5,71.0,67.5,1.14,0.07,100.0,14.0,3.0,11.0,0.14,,,,5.0,10.4,6.4,,,,2.3,9.2,0.0045,0.04,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,5.0,1999.0
,Kohsoom,15-Nov-01,,,,,,,,,,,,,,0.76,0.14,54.0,16.81,15.66,11.45,0.05,,,,,,,,,,,16.0,2.1,0.05,0.03,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11.0,2001.0
,Kohsoom,15-Oct-00,15.0,5.4,2.0,0.04,0.45,0.14,0.2,37.3,5.8,74.0,24.0,69.5,56.1,1.05,0.06,88.0,16.0,18.0,16.0,1.47,,,,7.0,20.4,7.3,,,,2.3,0.59,0.21,,,207.0,0.14,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2000.0
,Kohsoom,15-Oct-02,,,,,,,,,,,,,,24.25,302.0,153.0,90.4,84.8,35.7,0.4,,,,,,,,,,,,,0.0,0.01,,,,,1.35,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,2002.0
,Kohsoom,16-Apr-00,15.0,8.8,2.5,0.06,4.2,0.16,0.2,39.6,6.8,78.0,24.0,67.0,98.0,0.73,0.11,45.0,2.0,3.0,77.0,0.93,,,,4.0,11.8,6.4,,0.05,,2.05,16.0,3.6,0.01,0.03,238.0,0.17,0.2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,2000.0
,Kohsoom,16-Apr-98,21.0,3.6,14.2,0.02,0.93,0.25,0.48,50.0,5.4,62.0,21.0,75.1,69.0,0.01,0.004,44.0,24.0,4.0,90.0,2.76,0.0,25.0,0.0,32.4,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,1998.0
,Kohsoom,16-Jan-00,5.0,8.4,2.2,0.09,3.0,0.14,0.18,41.5,7.6,72.0,21.0,71.0,81.0,0.29,0.09,72.0,17.7,20.14,26.4,1.34,,,,4.2,11.6,6.8,,0.08,,2.3,,,0.08,0.07,201.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,2000.0
,Kohsoom,16-Jan-99,3.3,6.2,0.4,0.04,2.86,0.12,0.18,41.5,7.8,74.0,19.2,71.0,75.0,3.44,0.4,413.0,55.0,46.0,2.0,6.68,,,,4.6,14.6,7.8,,,,2.8,,,0.11,0.03,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,1999.0
,Kohsoom,16-Jul-00,26.0,6.2,1.48,0.04,2.8,0.17,0.21,23.2,3.9,70.0,19.5,39.0,98.0,0.44,0.2,48.0,9.85,8.0,39.05,1.82,,,,5.2,18.8,5.6,,,,2.4,8.5,1.2,,,195.0,0.12,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,2000.0
,Kohsoom,16-Sep-01,22.0,4.8,1.82,0.1,1.68,0.05,0.09,45.8,7.7,80.0,29.0,78.0,107.0,,,,,,,,,,,7.9,17.1,10.2,,,,2.34,0.92,0.01,,,250.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,9.0,2001.0
,Kohsoom,17-Dec-14,4.0,9.69,6.091,0.131,2.228,0.39799999999999996,0.542,35.6,4.3,81.42,16.29,64.11,63.669,,,9.9,1.5,1.4,0.42,0.0,,3.7,0.0,6.24,31.84,8.32,,,,,,,0.0,0.0,262.79,0.221,,,,,,,,,,,,,,,,,,76.29,318.83099999999996,426.0,,,,,,,,,,,,,,,,,9.997,,,,,,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,2014.0
,Kohsoom,18-Dec-05,5.6,10.3,4.16,0.11,2.65,0.13,0.35,31.5,5.9,80.0,27.0,53.299999,117.099999,0.982,0.21899999999999997,96.0,5.473,2.847,7.7410000000000005,0.05,0.0,1.3769999999999998,,4.8,16.799999,8.2,,,,,16.0,0.39,,0.11599999999999999,244.0,0.046,,0.26,,,,,,,,,,,,,,,11.3,,,428.0,,0.011000000000000001,,,0.345,0.07,0.091,0.21899999999999997,,0.544,,0.009000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,12.0,2005.0
,Kohsoom,18-Feb-01,1.4,9.2,1.4,0.03,5.4,0.13,0.17,37.2,5.6,78.0,24.0,64.0,101.0,0.89,0.13,94.0,26.0,18.0,3.0,8.05,,,,8.8,14.4,9.6,,0.03,,2.0,0.25,0.04,0.14,0.45,238.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,2001.0
,Kohsoom,18-Feb-10,2.5,9.15,3.174,0.067,1.24,0.0538,0.113,26.7,3.3,61.8,18.7,45.5,56.9,,0.076,24.6,6.5,4.2,4.3,0.126,0.32799999999999996,5.6,2.1,3.78,10.2,5.05,32.0,,,,1300.0,172.0,0.003,0.003,217.8,0.085,,130.0,0.05,,,,,,,,,,,,,,9.073,69.2,130.2,302.0,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,2010.0
,Kohsoom,18-Feb-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,53.161,0.017,,18.0,2.0,2016.0
,Kohsoom,18-Jul-15,25.5,6.9,1.8235,0.1265,0.341,0.2644,0.3998,18.9,2.2,67.42,13.48,32.382,40.368,,0.0359,,,,,,,,,4.8,52.8,6.4,,,,,,,,,217.59,0.395,,,0.0,,,,,,,,,,,,,,,85.0,228.9,299.0,,,,,,,,,,,,,,,,,2.9960000000000004,,,,,,4.955,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285,18.0,7.0,2015.0
,Kohsoom,18-Jun-99,27.0,2.9,0.88,0.06,0.19,0.23,0.42,18.1,6.4,63.0,19.8,110.0,63.3,4.51,0.3,190.0,29.0,15.0,31.0,0.75,,,,7.12,,6.5,,,,,0.39,0.0078,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6.0,1999.0
,Kohsoom,18-Mar-01,5.0,8.9,0.95,0.02,3.8,0.12,0.15,29.5,5.1,75.0,24.0,50.0,103.0,0.41,0.08,57.0,25.0,60.0,2.0,2.78,,,,4.5,14.0,6.8,,0.03,,2.3,,,0.07,0.1,226.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,2001.0
,Kohsoom,18-May-11,24.0,5.85,3.96,0.066,2.244,0.0915,0.09699999999999999,33.6,,4.1,77.72,43.47,,0.184,0.026000000000000002,12.1,5.4,3.8,2.1,0.326,0.28300000000000003,5.7,2.6,4.11,11.3,5.48,,,,,1300.0,790.0,,,236.6,0.0,,170.0,0.0,,,,,,,,,,,,,,,67.4,5.09,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,2011.0
,Kohsoom,18-Nov-16,11.0,6.6,2.639,0.0894,0.56,0.2525,0.3405,25.3,2.4,61.858999999999995,12.372,44.615,43.38399999999999,,,,,,,,,,,5.2,40.1,7.1,27.6,0.0,,,,,0.0,0.0,199.65,0.445,,,0.0,,,,,,,,,,,,,,,61.85,252.209,307.0,,,,,,,,,,,,,,,,,3.923,,,,,,4.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2864,18.0,11.0,2016.0
,Kohsoom,18-Sep-99,20.0,3.8,2.4,0.08,4.6,0.18,0.21,58.8,7.9,87.0,19.6,108.0,74.0,0.8,0.06,147.0,23.0,15.0,28.0,3.02,,,,8.4,20.4,11.6,,,,2.2,,,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,9.0,1999.0
,Kohsoom,19-Apr-13,11.0,8.5,0.8682,0.0723,1.0203,0.1175,0.165,27.3,2.2,47.31,9.46,32.78,43.96,1.7630000000000001,0.1353,7.0,4.9,2.4,1.9,0.0,0.14,2.7,1.1,3.8,18.2,4.8,53.0,0.0,,2.2,170.0,1.4,,,149.2,0.1,,1.7,,,,,,,,,,,,,,,,79.7,,254.0,,,,,,,,,,,,,,,,,2.35,,,,,,4.183,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,19.0,4.0,2013.0
,Kohsoom,19-Dec-04,1.5,9.9,1.51,0.08,2.86,0.2,0.36,25.9,5.2,84.8,24.0,42.5,111.8,0.165,0.03,0.0,1.8459999999999999,0.963,0.36700000000000005,0.057,,8.841000000000001,,6.2,16.3,8.6,,,,,0.12,0.06,,0.019,250.1,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,12.0,2004.0
,Kohsoom,19-Dec-08,7.0,10.58,3.74,0.055,1.57,0.20800000000000002,0.28600000000000003,28.1,4.4,80.8,18.9,47.4,68.5,,0.07,,,,,,,,,3.96,12.1,5.28,,,,,79.0,27.0,,,262.3,0.078,,2.2,0.01,,,,,,,,,,,,,,8.357000000000001,89.9,157.36,392.0,,,,,,,,,,,,,,,,,,0.25,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,12.0,2008.0
,Kohsoom,19-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341,0.266,0.212,,19.0,12.0,2014.0
,Kohsoom,19-Jun-01,26.0,2.9,2.94,0.02,0.15,0.3,0.68,45.98,7.38,54.0,12.6,69.5,67.3,1.93,0.31,235.0,18.3,14.3,30.0,3.1,,,,4.3,15.6,4.3,,0.01,,2.11,0.64,0.38,0.18,0.02,146.0,0.07,0.2,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,6.0,2001.0
,Kohsoom,19-Jun-16,19.0,6.39,2.7460000000000004,0.0574,0.5075,0.3793,0.523,23.2,2.2,70.81,14.16,35.089,53.718999999999994,,,,,,,,,,,4.5,38.8,6.08,28.6,0.0,,,,,0.0,0.0,228.57,0.49200000000000005,,,0.0,,,,,,,,,,,,,,,70.92,186.202,331.0,,,,,,,,,,,,,,,,,4.19,,,,,,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,0.442,19.0,6.0,2016.0
,Kohsoom,19-Mar-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,0.0075,0.0075,0.0045,,,,,,,,6.395,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.001,0.001,0.003,0.004,0.005,0.0035,0.003,0.01,0.005,0.003,,,,,,,,,,,,,,,,,19.0,3.0,2009.0
,Kohsoom,19-Sep-15,18.5,7.19,2.6860000000000004,0.1539,0.35600000000000004,0.34700000000000003,0.4534,20.9,2.8,53.54,10.7,34.541,47.048,,0.0418,,,,,,,,,6.0,76.88,8.64,,0.0,,,,,0.0,0.0,172.71,0.447,,,0.0,,,,,,,,,,,,,,,79.01,190.25,273.0,,,,,,,,,,,,,,,,,3.56,,,,,,5.587999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4072,19.0,9.0,2015.0
,Kohsoom,20-Apr-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,0.025,0.005,,,,,,,,,,,,,,,,,,,,,,,0.005,0.005,0.005,0.009000000000000001,0.005,0.006,0.005,0.005,0.01,0.005,0.005,,0.06,0.012,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,4.0,2007.0
,Kohsoom,20-Aug-09,20.0,6.88,4.99,0.02,0.93,0.235,0.313,21.9,3.9,40.4,16.1,35.1,41.0,,0.065,,,,,,,,,4.89,16.2,6.52,0.0,,,2.37,3300.0,220.0,0.001,0.001,168.4,0.08199999999999999,,130.0,0.05,,0.0075,,0.0075,0.0075,0.0045,,,,0.001,0.002,0.002,0.002,3.707,71.9,94.08,287.0,,,,,,,,,0.001,,0.001,,,,,,,0.391,,,,,,0.001,0.001,0.001,0.003,0.004,0.005,0.0035,0.003,0.01,0.005,0.003,0.001,,,,,,,,,,,,,,,,20.0,8.0,2009.0
,Kohsoom,20-Aug-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265,11.334000000000001,0.27,,20.0,8.0,2015.0
,Kohsoom,20-Dec-03,4.0,8.8,1.13,0.07,2.41,0.15,0.3,32.6,7.7,89.6,29.1,56.8,117.0,0.521,0.095,22.0,14.64,0.975,6.52,0.365,,4.76,,6.8,22.7,10.8,,,,,,,,,274.5,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,12.0,2003.0
,Kohsoom,20-Feb-16,6.0,10.4,1.4195,0.0481,0.86,0.0894,0.1235,24.1,2.4,63.69,12.74,39.861,42.36,,,,,,,,,,,4.5,58.62,6.08,28.7,0.0,,,,,0.0,0.0,205.57,0.449,,,0.0,,,,,,,,,,,,,,,86.89,223.73,304.0,,,,,,,,,,,,,,,,,2.995,,,,,,5.625,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1029,20.0,2.0,2016.0
,Kohsoom,20-Mar-16,15.0,6.8,1.4480000000000002,0.0651,1.05,0.1983,0.2711,27.8,2.2,63.12,12.62,41.891999999999996,52.312,,,,,,,,,,,5.2,42.28,8.0,25.3,0.0,,,,,0.0,0.0,203.74,0.45299999999999996,,,0.0,,,,,,,,,,,,,,,70.49,248.142,319.0,,,,,,,,,,,,,,,,,3.148,,,,,,5.282,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,20.0,3.0,2016.0
,Kohsoom,20-Oct-10,15.0,4.96,4.43,0.040999999999999995,1.43,0.057999999999999996,0.122,24.6,4.2,64.4,13.3,39.7,53.8,,0.10800000000000001,14.7,15.8,5.2,4.0,0.24600000000000002,0.28300000000000003,6.7,2.6,4.9,12.9,7.61,31.0,,,,13000.0,240.0,0.003,0.003,213.5,0.09699999999999999,,13.0,0.05,,,,,,,,,,,,,,6.978,50.8,123.48,301.0,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,2010.0
,Kohsoom,20-Oct-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07400000000000001,51.479,0.054000000000000006,,20.0,10.0,2016.0
,Kohsoom,20-Oct-99,13.5,3.7,1.8,0.01,0.43,0.02,0.04,29.4,5.2,75.0,24.6,130.4,53.0,0.78,0.12,36.0,8.0,20.0,87.0,1.17,,,,5.82,25.0,7.7,,,,,16.0,1.1,0.17,0.14,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,1999.0
,Kohsoom,20-Sep-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,3.4,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,2012.0
,Kohsoom,21-Apr-07,11.9,10.2,0.9,0.042,2.45,0.06,0.13,20.2,3.4,73.6,21.9,33.7,99.4,0.501,0.08299999999999999,10.0,4.883,1.786,1.9469999999999998,0.05,,6.1339999999999995,,4.8,15.2,7.0,,,,,,,,,213.5,0.066,,,,,,,,,,,,,,,,,6.07,94.7,120.9,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,4.0,2007.0
