location,sample date,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Calcium,Magnesium,Chlorides,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),day,month,year
Kohsoom,25-Feb-15,9.0,9.75,3.4960000000000004,0.1258,0.94,0.17800000000000002,0.2536,89.38,17.88,65.964,6.5,43.69,8.64,25.0,2.0,2015.0
Kohsoom,25-Jan-12,2.0,12.59,2.221,0.065,1.8432,0.083,0.11599999999999999,59.6,12.4,32.97,3.7,10.4,4.92,25.0,1.0,2012.0
Kohsoom,25-Jan-13,2.5,10.93,1.899,0.052000000000000005,1.2245,0.11,0.154,55.28,11.06,88.89,4.67,19.5,6.97,25.0,1.0,2013.0
Kohsoom,25-Jul-04,36.4,6.9,1.73,0.09,2.7,0.24,0.46,88.0,24.0,49.7,5.0,15.9,8.4,25.0,7.0,2004.0
Kohsoom,25-Jul-13,25.0,5.31,2.21,0.099,0.348,0.2,0.28,47.04,9.41,31.15,3.6,17.4,6.08,25.0,7.0,2013.0
Kohsoom,25-Jun-09,27.0,6.96,4.75,0.025,2.98,0.092,0.177,51.0,16.7,33.4,3.84,12.0,5.12,25.0,6.0,2009.0
Kohsoom,25-Jun-14,29.5,6.57,5.438,0.022000000000000002,0.013999999999999999,1.054,1.442,74.6,14.92,46.903999999999996,5.0,37.0,8.83,25.0,6.0,2014.0
Kohsoom,25-Jun-15,25.0,6.48,1.722,0.1498,0.616,0.1931,0.2761,60.9,12.18,32.224000000000004,4.6,49.34,6.08,25.0,6.0,2015.0
Kohsoom,25-Mar-06,11.5,10.1,1.36,0.08,2.29,0.15,0.27,83.2,24.0,58.8,3.5,11.8,5.6,25.0,3.0,2006.0
Kohsoom,25-Mar-15,4.0,10.26,1.0565,0.095,0.6559999999999999,0.068,0.0959,70.01,14.0,41.534,6.96,64.26,9.28,25.0,3.0,2015.0
Kohsoom,25-May-02,21.0,8.1,4.8,0.06,8.5,0.13,0.14,94.0,29.0,64.0,4.5,12.1,6.8,25.0,5.0,2002.0
Kohsoom,25-May-12,20.0,6.91,2.658,0.054000000000000006,1.001,0.07400000000000001,0.10300000000000001,57.53,11.52,29.0,3.4,13.7,4.6,25.0,5.0,2012.0
Kohsoom,25-Nov-06,8.9,10.2,2.21,0.048,2.55,0.19,0.35,70.4,26.8,35.5,6.1,17.7,8.0,25.0,11.0,2006.0
Kohsoom,25-Oct-03,16.6,7.9,1.53,0.06,2.93,0.16,0.29,86.4,24.0,49.7,6.9,21.4,9.7,25.0,10.0,2003.0
Kohsoom,25-Oct-12,15.0,6.34,1.962,0.045,1.274,0.099,0.139,64.05,12.81,26.37,5.2,16.5,7.29753488372093,25.0,10.0,2012.0
Kohsoom,25-Sep-05,21.0,6.7,2.62,0.1,2.39,0.11,0.15,88.0,26.799999,53.200001,14.2,25.6,17.9,25.0,9.0,2005.0
Kohsoom,26-Apr-03,16.0,8.9,1.05,0.06,2.0,0.16,0.21,67.2,24.0,56.8,4.3,13.1,7.6,26.0,4.0,2003.0
Kohsoom,26-Aug-01,19.0,3.5,1.5,0.06,0.99,0.12,0.22,54.0,15.0,75.1,8.2,14.5,8.6,26.0,8.0,2001.0
Kohsoom,26-Aug-06,25.5,7.22,1.23,0.04,1.98,0.15,0.29,73.6,26.8,39.0,6.4,17.2,8.8,26.0,8.0,2006.0
Kohsoom,26-Aug-10,26.0,5.1,2.64,0.0368,1.35,0.018000000000000002,0.066,49.8,12.5,29.1,4.8,13.2,6.46,26.0,8.0,2010.0
Kohsoom,26-Aug-16,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,8.0,2016.0
Kohsoom,26-Feb-06,5.5,11.4,3.82,0.07,3.0,0.13,0.22,89.6,26.8,63.9,4.0,13.8,6.9,26.0,2.0,2006.0
Kohsoom,26-Feb-09,5.5,10.41,4.89,0.035,1.08,0.33,0.414,74.6,19.8,49.7,3.52,9.6,4.7,26.0,2.0,2009.0
Kohsoom,26-Feb-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,2.0,2015.0
Kohsoom,26-Jan-03,5.0,10.6,2.566232407407407,0.05,2.0346467592592594,0.13,0.18,89.6,24.0,67.5,5.0,13.5,7.5,26.0,1.0,2003.0
Kohsoom,26-Jan-08,0.5,13.69,2.74,0.045,3.89,0.09,0.2,88.0,26.8,60.4,5.1,16.7,7.6,26.0,1.0,2008.0
Kohsoom,26-Jan-11,1.6,10.24,3.59,0.077,1.87,0.054000000000000006,0.096,74.4,15.1,49.0,3.7,8.26,4.92,26.0,1.0,2011.0
Kohsoom,26-Jan-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,1.0,2014.0
Kohsoom,26-Jul-03,27.0,4.5,1.38,0.05,2.3,0.2,0.26,73.6,22.0,49.7,4.5,13.9,7.8,26.0,7.0,2003.0
Kohsoom,26-Jul-12,27.5,5.82,1.81,0.051,0.0,0.084,0.11800000000000001,61.07,12.21,28.6,5.1,17.8,6.72,26.0,7.0,2012.0
Kohsoom,26-Jun-05,27.9,6.0,3.79,0.1,3.09,0.16,0.24,105.599999,34.0,60.299999,4.9,18.299999,8.6,26.0,6.0,2005.0
Kohsoom,26-Jun-06,26.0,6.8,1.39,0.027000000000000003,1.68,0.13,0.25,68.8,24.3,35.5,4.0,6.8,14.4,26.0,6.0,2006.0
Kohsoom,26-Mar-14,13.5,8.2,1.033,0.092,0.631,0.11900000000000001,0.166,91.36,18.27,61.166000000000004,5.2,21.3,6.91,26.0,3.0,2014.0
Kohsoom,26-May-07,22.0,8.9,1.27,0.036000000000000004,2.0,0.08,0.16,67.2,19.5,37.3,4.6,13.8,6.6,26.0,5.0,2007.0
Kohsoom,26-May-08,16.5,8.6,1.88,0.113,1.49,0.113,0.371,61.1,27.2,39.2,4.9,14.2,6.4,26.0,5.0,2008.0
Kohsoom,26-May-10,19.5,5.86,3.39,0.027999999999999997,0.51,0.024,0.065,51.2,14.4,33.3,4.65,12.5,6.2,26.0,5.0,2010.0
Kohsoom,26-May-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,5.0,2014.0
Kohsoom,26-Nov-09,3.6,9.36,1.51,0.048,1.1,0.038,0.096,49.8,13.9,31.9,3.14,9.5,4.19,26.0,11.0,2009.0
Kohsoom,26-Nov-14,10.0,8.93,4.032,0.201,0.8490000000000001,0.53,0.5479999999999999,85.22,17.04,53.801,5.76,31.26,7.68,26.0,11.0,2014.0
Kohsoom,26-Nov-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,11.0,2015.0
Kohsoom,26-Oct-02,11.0,8.3,3.8,0.09,2.5,0.13,0.19,78.0,27.0,54.0,5.6,17.5,9.2,26.0,10.0,2002.0
Kohsoom,26-Oct-08,17.0,8.98,4.145,0.035,0.935,0.289,0.35100000000000003,70.0,14.2,43.0,3.6,11.7,4.8,26.0,10.0,2008.0
Kohsoom,26-Oct-11,16.5,6.91,2.91,0.07200000000000001,1.89,0.109,0.153,52.4,15.1,33.6,3.05,11.1,5.12,26.0,10.0,2011.0
Kohsoom,26-Oct-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,26.0,10.0,2014.0
Kohsoom,26-Sep-13,24.6,6.16,4.1080000000000005,0.052000000000000005,0.445,0.606,0.836,75.83,15.17,49.18,3.8,21.8,5.44,26.0,9.0,2013.0
Kohsoom,27-Apr-01,15.0,5.4,1.94,0.11,0.27,0.15,0.23,68.0,4.2,55.3,4.2,13.2,4.4,27.0,4.0,2001.0
Kohsoom,27-Apr-02,15.0,8.5,3.2,0.09,10.8,0.14,0.18,82.0,27.0,60.0,5.4,12.8,7.2,27.0,4.0,2002.0
Kohsoom,27-Apr-11,16.0,6.34,2.39,0.047,1.92,0.040999999999999995,0.052000000000000005,5.1,69.4,41.5,3.26,9.5,4.35,27.0,4.0,2011.0
Kohsoom,27-Apr-12,16.0,6.18,3.6,0.059000000000000004,0.9347,0.0667,0.11699999999999999,62.91,12.53,38.45,3.78,11.2,5.05,27.0,4.0,2012.0
Kohsoom,27-Aug-14,26.5,5.17,6.327000000000001,0.085,0.16899999999999998,0.718,0.976,75.75,15.15,51.136,6.72,44.16,8.61,27.0,8.0,2014.0
Kohsoom,27-Feb-05,4.2,11.6,5.4,0.09,0.24,0.23,0.41,83.400002,24.0,60.299999,5.2,10.7,8.8,27.0,2.0,2005.0
Kohsoom,27-Jan-07,3.8,10.7,1.09,0.045,2.0,0.19,0.23,76.8,25.2,39.1,6.0,16.5,8.2,27.0,1.0,2007.0
Kohsoom,27-Jul-01,25.0,5.2,1.8,0.04,2.44,0.12,0.18,76.0,21.2,58.0,8.3,16.6,9.8,27.0,7.0,2001.0
Kohsoom,27-Jul-02,26.0,6.6,3.68,0.11,10.4,0.15,0.2,76.8,24.0,46.0,5.0,14.8,8.4,27.0,7.0,2002.0
Kohsoom,27-Jul-08,24.0,7.92,6.417999999999999,0.1018,1.545,0.146,0.4321,76.0,15.7,40.8,5.15,13.8,7.2,27.0,7.0,2008.0
Kohsoom,27-Jul-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,27.0,7.0,2014.0
Kohsoom,27-Jun-04,27.6,7.2,1.34,0.08,3.23,0.21,0.4,96.0,24.0,63.9,4.3,14.4,7.1,27.0,6.0,2004.0
Kohsoom,27-Jun-13,24.0,6.98,0.8390000000000001,0.1091,0.662,0.28,0.35,54.11,10.82,32.18,3.53,19.2,9.92,27.0,6.0,2013.0
Kohsoom,27-Jun-98,25.0,2.4,0.95,0.02,0.24,0.7,0.96,64.0,27.0,83.0,58.4,0.0,12.0,27.0,6.0,1998.0
Kohsoom,27-Mar-05,10.4,10.7,5.56,0.11,2.98,0.15,0.27,89.599998,26.0,78.0,4.4,16.299999,7.6,27.0,3.0,2005.0
Kohsoom,27-May-06,19.0,8.5,3.3,0.039,2.54,0.15,0.28,91.2,24.0,46.0,4.4,15.6,7.6,27.0,5.0,2006.0
Kohsoom,27-Nov-05,10.0,10.2,2.41,0.16,3.0,0.17,0.29,84.800003,29.200001,60.400002,4.1,14.9,6.9,27.0,11.0,2005.0
Kohsoom,27-Nov-08,11.5,9.42,3.4530000000000003,0.048,1.9169999999999998,0.488,0.5720000000000001,89.4,15.7,56.0,3.15,10.7,4.2,27.0,11.0,2008.0
Kohsoom,27-Nov-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,27.0,11.0,2014.0
Kohsoom,27-Oct-07,10.0,10.25,1.68,0.036000000000000004,1.7,0.1,0.24,99.2,26.0,60.4,5.9,16.9,7.8,27.0,10.0,2007.0
Kohsoom,27-Sep-04,21.3,6.72,1.68,0.08,2.81,0.29,0.48,84.8,26.0,53.2,4.4,15.4,7.8,27.0,9.0,2004.0
Kohsoom,28-Aug-05,28.4,6.1,3.01,0.13,2.77,0.13,0.17,83.199997,24.0,56.799999,3.7,13.9,6.8,28.0,8.0,2005.0
Kohsoom,28-Aug-99,24.0,2.3,1.59,0.05,0.86,0.07,0.23,59.0,11.4,74.0,7.54,25.8,7.7,28.0,8.0,1999.0
Kohsoom,28-Feb-03,5.4,10.3,1.78,0.04,4.2,0.15,0.19,81.6,25.0,78.1,6.1,15.4,9.8,28.0,2.0,2003.0
Kohsoom,28-Feb-04,11.8,8.5,1.81,0.07,2.63,0.15,0.19,73.6,24.0,67.4,5.8,15.4,8.2,28.0,2.0,2004.0
Kohsoom,28-Feb-14,1.5,11.93,0.366,0.031,0.593,0.1,0.15,54.58,10.92,29.289,4.2,46.27,4.84,28.0,2.0,2014.0
Kohsoom,28-Jan-01,2.5,9.2,2.6,0.04,4.2,0.17,0.21,83.0,26.0,74.0,6.4,12.7,8.8,28.0,1.0,2001.0
Kohsoom,28-Jan-10,4.0,8.99,2.438,0.0526,2.164,0.0422,0.098,60.8,23.5,37.95,3.09,9.2,4.12,28.0,1.0,2010.0
Kohsoom,28-Jan-15,3.5,9.0,4.141,0.0861,1.46,0.2228,0.3033,91.08,18.22,57.96,6.0,35.64,8.0,28.0,1.0,2015.0
Kohsoom,28-Jan-16,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,28.0,1.0,2016.0
Kohsoom,28-Jul-10,26.0,5.37,2.99,0.133,1.78,0.257,0.34600000000000003,49.8,12.1,30.5,4.2,11.7,5.88,28.0,7.0,2010.0
Kohsoom,28-Jul-16,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,28.0,7.0,2016.0
Kohsoom,28-Mar-04,12.5,8.8,1.44,0.09,2.22,0.19,0.33,81.6,26.0,53.0,4.4,13.2,7.0,28.0,3.0,2004.0
Kohsoom,28-May-05,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,28.0,5.0,2005.0
Kohsoom,28-May-09,24.0,8.1,4.46,0.005,2.31,0.12300000000000001,0.214,58.5,18.8,35.8,4.56,14.3,6.44,28.0,5.0,2009.0
Kohsoom,28-May-14,18.5,7.01,1.365,0.08199999999999999,0.7879999999999999,0.19899999999999998,0.275,67.55,13.51,34.014,6.3,30.3,6.84,28.0,5.0,2014.0
Kohsoom,28-May-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,28.0,5.0,2015.0
Kohsoom,28-May-16,23.0,5.8,0.4228,0.09699999999999999,1.0975,0.1424,0.195,52.09,10.42,30.791999999999998,3.0,39.2,6.72,28.0,5.0,2016.0
Kohsoom,28-Nov-04,12.5,9.18,2.1,0.11,3.52,0.22,0.38,76.8,26.8,53.3,4.2,15.4,7.6,28.0,11.0,2004.0
Kohsoom,28-Oct-06,16.0,8.86,1.48,0.03,2.16,0.16,0.31,76.8,21.8,42.0,4.8,13.9,6.4,28.0,10.0,2006.0
Kohsoom,28-Sep-08,19.5,7.69,4.968999999999999,0.027000000000000003,1.423,0.218,0.324,74.8,15.0,34.0,5.1,12.4,6.7,28.0,9.0,2008.0
Kohsoom,28-Sep-11,20.0,7.16,1.962,0.076,1.5069,0.078,0.109,54.7,12.3,36.1,4.69,10.2,7.62,28.0,9.0,2011.0
Kohsoom,28-Sep-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,28.0,9.0,2014.0
Kohsoom,29-Apr-06,15.0,9.5,1.16,0.03,2.02,0.12,0.21,80.0,21.9,53.3,3.8,12.9,6.3,29.0,4.0,2006.0
Kohsoom,29-Apr-16,16.0,7.6,0.7589,0.0748,1.1025,0.151,0.2068,55.68,11.13,30.434,3.4,49.39,4.93,29.0,4.0,2016.0
Kohsoom,29-Aug-04,26.0,6.8,1.45,0.07,2.4,0.27,0.44,81.6,24.0,60.2,4.2,14.2,7.1,29.0,8.0,2004.0
Kohsoom,29-Jan-06,2.2,7.695324074074074,2.16,0.09,2.19,0.11,0.26,83.2,29.2,60.4,4.5,15.0,7.7,29.0,1.0,2006.0
Kohsoom,29-Jan-09,6.0,10.24,4.239,0.111,1.9609999999999999,0.319,0.36700000000000005,104.0,21.4,58.0,3.6,11.3,4.8,29.0,1.0,2009.0
Kohsoom,29-Jan-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,1.0,2015.0
Kohsoom,29-Jul-05,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,7.0,2005.0
Kohsoom,29-Jul-06,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,7.0,2006.0
Kohsoom,29-Jun-00,26.0,3.2,1.03,0.02,0.41,0.2,0.29,59.5,13.5,42.0,6.2,18.5,6.8,29.0,6.0,2000.0
Kohsoom,29-Jun-02,27.0,6.2,2.28,0.09,3.5,0.12,0.17,72.0,24.0,53.0,4.1,13.5,7.4,29.0,6.0,2002.0
Kohsoom,29-Jun-08,27.5,7.88,2.39,0.091,0.73,0.091,0.175,60.2,17.5,26.8,3.5,11.7,5.2,29.0,6.0,2008.0
Kohsoom,29-Mar-09,9.5,9.19,2.65,0.039,2.62,0.16899999999999998,0.28800000000000003,52.8,21.2,46.1,4.39,11.6,5.86,29.0,3.0,2009.0
Kohsoom,29-Mar-12,9.5,8.21,3.39,0.07,2.27,0.105,0.147,58.81,11.76,40.1,5.0,16.8,7.04,29.0,3.0,2012.0
Kohsoom,29-Mar-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,3.0,2015.0
Kohsoom,29-May-05,22.4,6.7,4.89,0.16,3.56,0.12,0.24,92.800003,29.0,74.5,4.3,17.299999,7.8,29.0,5.0,2005.0
Kohsoom,29-May-15,21.0,8.59,2.6289999999999996,0.0614,0.324,0.2768,0.3953,56.93,11.39,34.57,6.24,53.31,8.32,29.0,5.0,2015.0
Kohsoom,29-Nov-03,6.0,8.0,2.17,0.0669199074074074,3.18,0.13,0.27,78.0,27.0,42.0,4.9,17.2,8.8,29.0,11.0,2003.0
Kohsoom,29-Oct-09,11.5,6.99,3.7510000000000003,0.017,0.56,0.207,0.295,55.2,15.7,29.8,3.6,10.9,4.83,29.0,10.0,2009.0
Kohsoom,29-Oct-14,16.0,7.2,7.388999999999999,0.085,0.16899999999999998,0.54,0.698,82.52,16.5,56.853,5.28,30.72,7.04,29.0,10.0,2014.0
Kohsoom,29-Oct-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,10.0,2015.0
Kohsoom,29-Sep-10,14.0,9.48,2.31,0.057,1.79,0.040999999999999995,0.078,53.6,17.9,34.7,3.14,10.6,4.7,29.0,9.0,2010.0
Kohsoom,29-Sep-16,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,29.0,9.0,2016.0
Kohsoom,30-Jan-05,4.6,9.0,1.26,0.06,2.45,0.26,0.47,94.400002,26.0,53.0,6.9,19.6,10.1,30.0,1.0,2005.0
Kohsoom,30-Jul-09,24.0,6.72,7.79,0.040999999999999995,1.86,0.071,0.142,66.9,20.6,44.6,4.53,14.2,6.04,30.0,7.0,2009.0
Kohsoom,30-Jul-15,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,30.0,7.0,2015.0
Kohsoom,30-Jun-11,27.0,6.18,3.31,0.059000000000000004,2.12,0.049,0.062,65.6,13.77,50.8,2.8,9.4,3.9,30.0,6.0,2011.0
Kohsoom,30-Mar-11,7.5,7.2,4.14,0.066,2.03,0.057,0.06,4.7,69.4,40.1,3.6,9.0,4.86,30.0,3.0,2011.0
Kohsoom,30-May-04,21.8,7.8,2.48,0.09,2.9,0.19,0.31,83.2,26.0,53.0,4.8,15.1,7.6,30.0,5.0,2004.0
Kohsoom,31-Aug-08,19.5,7.69,4.968999999999999,0.027000000000000003,1.423,0.218,0.324,74.8,15.0,34.0,5.1,12.4,6.7,31.0,8.0,2008.0
Kohsoom,31-Aug-11,23.0,5.53,2.49,0.092,1.6829,0.073,0.102,60.2,10.04,50.8,3.12,9.6,4.16,31.0,8.0,2011.0
Kohsoom,31-Aug-14,15.061751156682028,7.695324074074074,2.566232407407407,0.0669199074074074,2.0346467592592594,0.17951382488479264,0.2707880184331797,70.39855299078341,20.256552995391704,50.592880188940086,5.915277777777779,19.991753535545026,7.29753488372093,31.0,8.0,2014.0
Kohsoom,31-Jan-04,5.4,8.3,2.79,0.09,3.0,0.13,0.22,83.2,26.7,78.0,5.3,17.8,9.6,31.0,1.0,2004.0
Kohsoom,7-Dec-11,9.5,7.97,2.766,0.0667,1.6829,0.08900000000000001,0.125,53.3,14.6,28.5,3.54,10.2,4.73,7.0,12.0,2011.0
Kohsoom,7-Nov-99,8.0,5.4,5.5,0.03,1.05,0.04,0.07,70.0,24.0,57.0,7.7,25.6,9.8,7.0,11.0,1999.0
Kohsoom,9-Aug-03,29.0,5.8,4.18,0.07,3.54,0.24,0.3,110.4,28.8,56.8,5.8,30.9,16.6,9.0,8.0,2003.0
Kohsoom,9-Dec-01,6.0,9.9,1.55,0.11,8.5,0.15,0.19,75.0,29.0,64.0,5.8,19.991753535545026,9.2,9.0,12.0,2001.0
Chai,04-Jan-14,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,4.0,1.0,2014.0
Chai,04-Sep-16,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,4.0,9.0,2016.0
Chai,07-Jul-14,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,7.0,7.0,2014.0
Chai,08-Feb-15,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,8.0,2.0,2015.0
Chai,09-Jul-15,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,9.0,7.0,2015.0
Chai,09-May-16,14.04602409638554,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,9.0,5.0,2016.0
Chai,1-Apr-16,12.866666666666667,10.163333333333332,0.027800000000000002,0.011733333333333333,1.79,0.030666666666666665,0.05766666666666667,54.46666666666666,13.4,24.070000000000004,1.1300000000000001,19.61,2.5633333333333335,1.0,4.0,2016.0
Chai,1-Aug-13,22.0,7.016666666666667,0.008666666666666668,0.019000000000000003,0.7186666666666666,0.012666666666666666,0.027333333333333334,63.25333333333333,13.613333333333335,27.566666666666666,3.09,24.600000000000005,3.4466666666666668,1.0,8.0,2013.0
Chai,1-Aug-16,27.0,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,8.0,2016.0
Chai,1-Dec-16,7.0,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,12.0,2016.0
Chai,1-Feb-02,1.8,11.6,0.5766666666666667,0.06666666666666667,2.3633333333333333,0.02666666666666667,0.036666666666666674,43.53333333333333,41.233333333333334,36.699999999999996,3.3666666666666667,28.333333333333332,8.799999999999999,1.0,2.0,2002.0
Chai,1-Feb-16,2.0,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,2.0,2016.0
Chai,1-Jan-16,3.0,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,1.0,2016.0
Chai,1-Jul-16,22.8,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,7.0,2016.0
Chai,1-Jun-06,14.04602409638554,6.566666666666666,0.7823333333333333,0.013333333333333336,1.0866666666666667,0.010333333333333333,0.018,51.952027780555554,20.066489076502734,35.5,2.233333333333333,23.44753731343284,3.43,1.0,6.0,2006.0
Chai,1-Jun-12,19.833333333333332,8.206666666666669,0.3605333333333333,0.019633333333333332,1.8976666666666666,0.07086666666666668,0.15066666666666664,56.52333333333333,17.833333333333332,20.933333333333334,1.8,21.493333333333336,3.1,1.0,6.0,2012.0
Chai,1-Jun-16,18.4,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,6.0,2016.0
Chai,1-Mar-16,5.6,8.976769041769042,0.25809962783171525,0.028870614886731396,1.635470436893204,0.04220071197411003,0.09922794871794872,51.952027780555554,20.066489076502734,32.28478811454753,2.284666666666667,23.44753731343284,4.05193742478941,1.0,3.0,2016.0
